Date,Daytime,Ride_Name,Park_Name,WaitTime,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-17,18:00:00,Haunted Mansion,Liberty Square,62,156,300,Child
2024-01-17,19:00:00,Haunted Mansion,Liberty Square,57,91,245,Child
2024-01-17,20:00:00,Haunted Mansion,Liberty Square,90,29,72,Adult
2024-01-17,21:00:00,Haunted Mansion,Liberty Square,43,46,95,Teen
2024-01-17,22:00:00,Haunted Mansion,Liberty Square,51,35,83,Senior
2024-01-17,09:00:00,Jungle Cruise,Adventureland,88,19,91,Child
2024-01-17,10:00:00,Jungle Cruise,Adventureland,71,10,97,Teen
2024-01-17,11:00:00,Jungle Cruise,Adventureland,78,16,112,Teen
2024-01-17,12:00:00,Jungle Cruise,Adventureland,68,15,115,Senior
2024-01-17,13:00:00,Jungle Cruise,Adventureland,53,97,170,Teen
2024-01-17,14:00:00,Jungle Cruise,Adventureland,77,103,250,Child
2024-01-17,15:00:00,Jungle Cruise,Adventureland,73,92,229,Teen
2024-01-17,16:00:00,Jungle Cruise,Adventureland,87,79,192,Senior
2024-01-17,17:00:00,Jungle Cruise,Adventureland,49,119,275,Child
2024-01-17,18:00:00,Jungle Cruise,Adventureland,57,108,186,Adult
2024-01-17,19:00:00,Jungle Cruise,Adventureland,85,78,251,Teen
2024-01-17,20:00:00,Jungle Cruise,Adventureland,61,28,53,Child
2024-01-17,21:00:00,Jungle Cruise,Adventureland,80,41,86,Adult
2024-01-17,22:00:00,Jungle Cruise,Adventureland,83,25,69,Senior
2024-01-17,09:00:00,Space Mountain,Tomorrowland,64,6,91,Teen
2024-01-17,10:00:00,Space Mountain,Tomorrowland,46,19,82,Senior
2024-01-17,11:00:00,Space Mountain,Tomorrowland,83,7,87,Teen
2024-01-17,12:00:00,Space Mountain,Tomorrowland,61,6,92,Senior
2024-01-17,13:00:00,Space Mountain,Tomorrowland,40,101,205,Adult
2024-01-17,14:00:00,Space Mountain,Tomorrowland,85,104,188,Adult
2024-01-17,15:00:00,Space Mountain,Tomorrowland,88,132,253,Teen
2024-01-17,16:00:00,Space Mountain,Tomorrowland,58,111,194,Adult
2024-01-17,17:00:00,Space Mountain,Tomorrowland,72,106,230,Child
2024-01-17,18:00:00,Space Mountain,Tomorrowland,75,53,115,Teen
2024-01-17,19:00:00,Space Mountain,Tomorrowland,58,92,269,Senior
2024-01-17,20:00:00,Space Mountain,Tomorrowland,77,32,78,Adult
2024-01-17,21:00:00,Space Mountain,Tomorrowland,87,38,78,Senior
2024-01-17,22:00:00,Space Mountain,Tomorrowland,47,30,81,Adult
2024-01-17,09:00:00,it's a small world,Fantasyland,76,29,81,Senior
2024-01-17,10:00:00,it's a small world,Fantasyland,51,4,54,Senior
2024-01-17,11:00:00,it's a small world,Fantasyland,63,14,57,Adult
2024-01-17,12:00:00,it's a small world,Fantasyland,58,42,96,Adult
2024-01-17,13:00:00,it's a small world,Fantasyland,85,135,240,Adult
2024-01-17,14:00:00,it's a small world,Fantasyland,47,128,245,Senior
2024-01-17,15:00:00,it's a small world,Fantasyland,48,127,218,Adult
2024-01-17,16:00:00,it's a small world,Fantasyland,53,162,284,Child
2024-01-17,17:00:00,it's a small world,Fantasyland,72,91,211,Teen
2024-01-17,18:00:00,it's a small world,Fantasyland,68,77,150,Adult
2024-01-17,19:00:00,it's a small world,Fantasyland,49,106,207,Senior
2024-01-17,20:00:00,it's a small world,Fantasyland,58,17,57,Adult
2024-01-17,21:00:00,it's a small world,Fantasyland,87,25,73,Adult
2024-01-17,22:00:00,it's a small world,Fantasyland,77,16,51,Senior
2024-01-17,09:00:00,Peter Pan's Flight,Fantasyland,67,16,112,Senior
2024-01-17,10:00:00,Peter Pan's Flight,Fantasyland,68,28,100,Teen
2024-01-17,11:00:00,Peter Pan's Flight,Fantasyland,56,14,58,Adult
2024-01-17,12:00:00,Peter Pan's Flight,Fantasyland,79,29,64,Teen
2024-01-17,13:00:00,Peter Pan's Flight,Fantasyland,86,57,170,Senior
2024-01-17,14:00:00,Peter Pan's Flight,Fantasyland,90,148,263,Child
2024-01-17,15:00:00,Peter Pan's Flight,Fantasyland,41,46,114,Adult
2024-01-17,16:00:00,Peter Pan's Flight,Fantasyland,64,78,193,Teen
2024-01-17,17:00:00,Peter Pan's Flight,Fantasyland,59,72,174,Adult
2024-01-17,18:00:00,Peter Pan's Flight,Fantasyland,47,156,259,Adult
2024-01-17,19:00:00,Peter Pan's Flight,Fantasyland,90,114,193,Senior
2024-01-17,20:00:00,Peter Pan's Flight,Fantasyland,49,17,61,Senior
2024-01-17,21:00:00,Peter Pan's Flight,Fantasyland,89,29,85,Teen
2024-01-17,22:00:00,Peter Pan's Flight,Fantasyland,49,37,73,Senior
2024-01-06,09:00:00,Pirates of the Caribbean,Adventureland,66,36,114,Child
2024-01-06,10:00:00,Pirates of the Caribbean,Adventureland,72,15,87,Child
2024-01-06,11:00:00,Pirates of the Caribbean,Adventureland,43,11,110,Adult
2024-01-06,12:00:00,Pirates of the Caribbean,Adventureland,75,33,92,Adult
2024-01-06,13:00:00,Pirates of the Caribbean,Adventureland,90,104,296,Child
2024-01-06,14:00:00,Pirates of the Caribbean,Adventureland,79,136,260,Senior
2024-01-06,15:00:00,Pirates of the Caribbean,Adventureland,62,93,249,Teen
2024-01-06,16:00:00,Pirates of the Caribbean,Adventureland,88,94,200,Senior
2024-01-06,17:00:00,Pirates of the Caribbean,Adventureland,40,60,111,Teen
2024-01-06,18:00:00,Pirates of the Caribbean,Adventureland,59,60,117,Senior
2024-01-06,19:00:00,Pirates of the Caribbean,Adventureland,87,51,109,Adult
2024-01-06,20:00:00,Pirates of the Caribbean,Adventureland,77,20,91,Child
2024-01-06,21:00:00,Pirates of the Caribbean,Adventureland,45,23,52,Adult
2024-01-06,22:00:00,Pirates of the Caribbean,Adventureland,41,55,100,Teen
2024-01-06,09:00:00,Big Thunder Mountain,Frontierland,78,15,74,Teen
2024-01-06,10:00:00,Big Thunder Mountain,Frontierland,45,21,105,Senior
2024-01-06,11:00:00,Big Thunder Mountain,Frontierland,45,9,55,Child
2024-01-06,12:00:00,Big Thunder Mountain,Frontierland,46,32,80,Senior
2024-01-06,13:00:00,Big Thunder Mountain,Frontierland,63,82,232,Child
2024-01-06,14:00:00,Big Thunder Mountain,Frontierland,53,115,243,Teen
2024-01-06,15:00:00,Big Thunder Mountain,Frontierland,51,92,235,Adult
2024-01-06,16:00:00,Big Thunder Mountain,Frontierland,42,99,215,Child
2024-01-06,17:00:00,Big Thunder Mountain,Frontierland,50,158,292,Senior
2024-01-06,18:00:00,Big Thunder Mountain,Frontierland,65,131,297,Senior
2024-01-06,19:00:00,Big Thunder Mountain,Frontierland,58,76,203,Adult
2024-01-06,20:00:00,Big Thunder Mountain,Frontierland,43,12,58,Teen
2024-01-06,21:00:00,Big Thunder Mountain,Frontierland,42,36,69,Child
2024-01-06,22:00:00,Big Thunder Mountain,Frontierland,79,24,61,Teen
2024-01-06,09:00:00,Haunted Mansion,Liberty Square,87,44,109,Teen
2024-01-06,10:00:00,Haunted Mansion,Liberty Square,89,26,71,Senior
2024-01-06,11:00:00,Haunted Mansion,Liberty Square,65,21,102,Senior
2024-01-06,12:00:00,Haunted Mansion,Liberty Square,67,35,91,Child
2024-01-06,13:00:00,Haunted Mansion,Liberty Square,58,143,274,Senior
2024-01-06,14:00:00,Haunted Mansion,Liberty Square,70,120,213,Adult
2024-01-06,15:00:00,Haunted Mansion,Liberty Square,57,83,169,Teen
2024-01-06,16:00:00,Haunted Mansion,Liberty Square,49,76,179,Senior
2024-01-06,17:00:00,Haunted Mansion,Liberty Square,86,87,269,Adult
2024-01-06,18:00:00,Haunted Mansion,Liberty Square,66,70,165,Teen
2024-01-06,19:00:00,Haunted Mansion,Liberty Square,59,121,245,Adult
2024-01-06,20:00:00,Haunted Mansion,Liberty Square,57,17,65,Adult
2024-01-06,21:00:00,Haunted Mansion,Liberty Square,41,34,71,Senior
2024-01-06,22:00:00,Haunted Mansion,Liberty Square,56,21,69,Teen
2024-01-06,09:00:00,Jungle Cruise,Adventureland,79,36,84,Senior
2024-01-06,10:00:00,Jungle Cruise,Adventureland,57,31,99,Child
2024-01-06,11:00:00,Jungle Cruise,Adventureland,40,26,65,Teen
2024-01-06,12:00:00,Jungle Cruise,Adventureland,49,28,67,Teen
2024-01-06,13:00:00,Jungle Cruise,Adventureland,80,83,162,Teen
2024-01-06,14:00:00,Jungle Cruise,Adventureland,64,71,168,Senior
2024-01-06,15:00:00,Jungle Cruise,Adventureland,90,48,135,Child
2024-01-06,16:00:00,Jungle Cruise,Adventureland,90,70,157,Teen
2024-01-06,17:00:00,Jungle Cruise,Adventureland,77,72,158,Adult
2024-01-06,18:00:00,Jungle Cruise,Adventureland,88,48,113,Child
2024-01-06,19:00:00,Jungle Cruise,Adventureland,40,70,152,Senior
2024-01-06,20:00:00,Jungle Cruise,Adventureland,75,32,81,Adult
2024-01-06,21:00:00,Jungle Cruise,Adventureland,76,43,81,Teen
2024-01-06,22:00:00,Jungle Cruise,Adventureland,64,20,53,Adult
2024-01-06,09:00:00,Space Mountain,Tomorrowland,60,40,108,Senior
2024-01-06,10:00:00,Space Mountain,Tomorrowland,77,4,50,Adult
2024-01-06,11:00:00,Space Mountain,Tomorrowland,64,9,93,Teen
2024-01-06,12:00:00,Space Mountain,Tomorrowland,83,45,100,Senior
2024-01-06,13:00:00,Space Mountain,Tomorrowland,60,115,266,Adult
2024-01-06,14:00:00,Space Mountain,Tomorrowland,83,100,263,Adult
2024-01-06,15:00:00,Space Mountain,Tomorrowland,89,93,154,Senior
2024-01-06,16:00:00,Space Mountain,Tomorrowland,68,55,157,Senior
2024-01-06,17:00:00,Space Mountain,Tomorrowland,82,45,109,Senior
2024-01-06,18:00:00,Space Mountain,Tomorrowland,65,49,127,Senior
2024-01-06,19:00:00,Space Mountain,Tomorrowland,81,69,190,Adult
2024-01-06,20:00:00,Space Mountain,Tomorrowland,82,21,66,Child
2024-01-06,21:00:00,Space Mountain,Tomorrowland,90,21,53,Teen
2024-01-06,22:00:00,Space Mountain,Tomorrowland,63,29,55,Senior
2024-01-06,09:00:00,it's a small world,Fantasyland,68,32,117,Child
2024-01-06,10:00:00,it's a small world,Fantasyland,56,29,93,Adult
2024-01-06,11:00:00,it's a small world,Fantasyland,69,13,62,Teen
2024-01-06,12:00:00,it's a small world,Fantasyland,85,36,90,Adult
2024-01-06,13:00:00,it's a small world,Fantasyland,46,53,112,Child
2024-01-06,14:00:00,it's a small world,Fantasyland,63,99,260,Teen
2024-01-06,15:00:00,it's a small world,Fantasyland,48,83,147,Teen
2024-01-06,16:00:00,it's a small world,Fantasyland,43,135,281,Senior
2024-01-06,17:00:00,it's a small world,Fantasyland,55,90,208,Teen
2024-01-06,18:00:00,it's a small world,Fantasyland,60,84,147,Senior
2024-01-06,19:00:00,it's a small world,Fantasyland,45,131,271,Child
2024-01-06,20:00:00,it's a small world,Fantasyland,80,37,99,Teen
2024-01-06,21:00:00,it's a small world,Fantasyland,76,21,63,Child
2024-01-06,22:00:00,it's a small world,Fantasyland,45,23,50,Child
2024-01-06,09:00:00,Peter Pan's Flight,Fantasyland,87,23,84,Senior
2024-01-06,10:00:00,Peter Pan's Flight,Fantasyland,72,37,87,Senior
2024-01-06,11:00:00,Peter Pan's Flight,Fantasyland,79,43,96,Child
2024-01-06,12:00:00,Peter Pan's Flight,Fantasyland,44,12,92,Senior
2024-01-06,13:00:00,Peter Pan's Flight,Fantasyland,87,55,104,Teen
2024-01-06,14:00:00,Peter Pan's Flight,Fantasyland,71,93,189,Senior
2024-01-06,15:00:00,Peter Pan's Flight,Fantasyland,42,75,124,Child
2024-01-06,16:00:00,Peter Pan's Flight,Fantasyland,42,63,174,Adult
2024-01-06,17:00:00,Peter Pan's Flight,Fantasyland,63,128,228,Teen
2024-01-06,18:00:00,Peter Pan's Flight,Fantasyland,49,44,111,Child
2024-01-06,19:00:00,Peter Pan's Flight,Fantasyland,48,117,260,Senior
2024-01-06,20:00:00,Peter Pan's Flight,Fantasyland,78,42,96,Child
2024-01-06,21:00:00,Peter Pan's Flight,Fantasyland,45,15,64,Senior
2024-01-06,22:00:00,Peter Pan's Flight,Fantasyland,73,11,54,Teen
2024-01-24,09:00:00,Pirates of the Caribbean,Adventureland,48,5,69,Adult
2024-01-24,10:00:00,Pirates of the Caribbean,Adventureland,46,9,81,Teen
2024-01-24,11:00:00,Pirates of the Caribbean,Adventureland,65,25,106,Teen
2024-01-24,12:00:00,Pirates of the Caribbean,Adventureland,75,10,61,Senior
2024-01-24,13:00:00,Pirates of the Caribbean,Adventureland,77,90,208,Adult
2024-01-24,14:00:00,Pirates of the Caribbean,Adventureland,69,115,201,Child
2024-01-24,15:00:00,Pirates of the Caribbean,Adventureland,58,54,144,Teen
2024-01-24,16:00:00,Pirates of the Caribbean,Adventureland,61,65,202,Senior
2024-01-24,17:00:00,Pirates of the Caribbean,Adventureland,52,77,191,Child
2024-01-24,18:00:00,Pirates of the Caribbean,Adventureland,69,112,207,Teen
2024-01-24,19:00:00,Pirates of the Caribbean,Adventureland,47,73,164,Adult
2024-01-24,20:00:00,Pirates of the Caribbean,Adventureland,58,30,71,Teen
2024-01-24,21:00:00,Pirates of the Caribbean,Adventureland,68,38,76,Teen
2024-01-24,22:00:00,Pirates of the Caribbean,Adventureland,55,19,53,Senior
2024-01-24,09:00:00,Big Thunder Mountain,Frontierland,80,42,105,Senior
2024-01-24,10:00:00,Big Thunder Mountain,Frontierland,70,18,55,Child
2024-01-24,11:00:00,Big Thunder Mountain,Frontierland,87,31,90,Child
2024-01-24,12:00:00,Big Thunder Mountain,Frontierland,43,10,59,Child
2024-01-24,13:00:00,Big Thunder Mountain,Frontierland,49,128,278,Child
2024-01-24,14:00:00,Big Thunder Mountain,Frontierland,69,88,198,Teen
2024-01-24,15:00:00,Big Thunder Mountain,Frontierland,86,55,146,Adult
2024-01-24,16:00:00,Big Thunder Mountain,Frontierland,60,72,148,Teen
2024-01-24,17:00:00,Big Thunder Mountain,Frontierland,47,153,294,Teen
2024-01-24,18:00:00,Big Thunder Mountain,Frontierland,40,52,104,Adult
2024-01-24,19:00:00,Big Thunder Mountain,Frontierland,40,78,169,Adult
2024-01-24,20:00:00,Big Thunder Mountain,Frontierland,62,39,96,Child
2024-01-24,21:00:00,Big Thunder Mountain,Frontierland,87,32,76,Senior
2024-01-24,22:00:00,Big Thunder Mountain,Frontierland,83,26,53,Adult
2024-01-24,09:00:00,Haunted Mansion,Liberty Square,52,31,117,Adult
2024-01-24,10:00:00,Haunted Mansion,Liberty Square,49,27,64,Child
2024-01-24,11:00:00,Haunted Mansion,Liberty Square,46,5,68,Adult
2024-01-24,12:00:00,Haunted Mansion,Liberty Square,85,6,58,Adult
2024-01-24,13:00:00,Haunted Mansion,Liberty Square,73,110,281,Child
2024-01-24,14:00:00,Haunted Mansion,Liberty Square,54,120,299,Child
2024-01-24,15:00:00,Haunted Mansion,Liberty Square,42,55,112,Teen
2024-01-24,16:00:00,Haunted Mansion,Liberty Square,49,58,148,Senior
2024-01-24,17:00:00,Haunted Mansion,Liberty Square,57,123,298,Teen
2024-01-24,18:00:00,Haunted Mansion,Liberty Square,51,68,157,Teen
2024-01-24,19:00:00,Haunted Mansion,Liberty Square,65,110,295,Child
2024-01-24,20:00:00,Haunted Mansion,Liberty Square,83,35,70,Adult
2024-01-24,21:00:00,Haunted Mansion,Liberty Square,56,37,94,Teen
2024-01-24,22:00:00,Haunted Mansion,Liberty Square,66,19,79,Child
2024-01-24,09:00:00,Jungle Cruise,Adventureland,76,22,62,Child
2024-01-24,10:00:00,Jungle Cruise,Adventureland,74,28,84,Child
2024-01-24,11:00:00,Jungle Cruise,Adventureland,58,11,64,Adult
2024-01-24,12:00:00,Jungle Cruise,Adventureland,47,29,71,Teen
2024-01-24,13:00:00,Jungle Cruise,Adventureland,65,91,154,Senior
2024-01-24,14:00:00,Jungle Cruise,Adventureland,89,55,123,Adult
2024-01-24,15:00:00,Jungle Cruise,Adventureland,56,91,197,Child
2024-01-24,16:00:00,Jungle Cruise,Adventureland,54,91,216,Senior
2024-01-24,17:00:00,Jungle Cruise,Adventureland,68,61,195,Adult
2024-01-24,18:00:00,Jungle Cruise,Adventureland,68,84,254,Senior
2024-01-24,19:00:00,Jungle Cruise,Adventureland,42,107,289,Teen
2024-01-24,20:00:00,Jungle Cruise,Adventureland,80,13,51,Child
2024-01-24,21:00:00,Jungle Cruise,Adventureland,81,40,93,Adult
2024-01-24,22:00:00,Jungle Cruise,Adventureland,49,22,87,Senior
2024-01-24,09:00:00,Space Mountain,Tomorrowland,78,7,113,Adult
2024-01-24,10:00:00,Space Mountain,Tomorrowland,89,7,88,Senior
2024-01-24,11:00:00,Space Mountain,Tomorrowland,75,43,94,Adult
2024-01-24,12:00:00,Space Mountain,Tomorrowland,52,14,95,Adult
2024-01-24,13:00:00,Space Mountain,Tomorrowland,55,89,246,Adult
2024-01-24,14:00:00,Space Mountain,Tomorrowland,85,66,219,Senior
2024-01-24,15:00:00,Space Mountain,Tomorrowland,81,113,197,Adult
2024-01-24,16:00:00,Space Mountain,Tomorrowland,44,49,101,Adult
2024-01-24,17:00:00,Space Mountain,Tomorrowland,71,70,200,Child
2024-01-24,18:00:00,Space Mountain,Tomorrowland,77,104,220,Adult
2024-01-24,19:00:00,Space Mountain,Tomorrowland,53,71,208,Teen
2024-01-24,20:00:00,Space Mountain,Tomorrowland,64,22,78,Teen
2024-01-24,21:00:00,Space Mountain,Tomorrowland,58,16,76,Teen
2024-01-24,22:00:00,Space Mountain,Tomorrowland,81,40,90,Child
2024-01-24,09:00:00,it's a small world,Fantasyland,47,25,58,Adult
2024-01-24,10:00:00,it's a small world,Fantasyland,75,20,50,Child
2024-01-24,11:00:00,it's a small world,Fantasyland,67,9,109,Child
2024-01-24,12:00:00,it's a small world,Fantasyland,72,10,75,Senior
2024-01-24,13:00:00,it's a small world,Fantasyland,41,116,276,Teen
2024-01-24,14:00:00,it's a small world,Fantasyland,87,71,235,Adult
2024-01-24,15:00:00,it's a small world,Fantasyland,47,139,271,Senior
2024-01-24,16:00:00,it's a small world,Fantasyland,41,123,219,Senior
2024-01-24,17:00:00,it's a small world,Fantasyland,78,125,226,Child
2024-01-24,18:00:00,it's a small world,Fantasyland,90,46,121,Senior
2024-01-24,19:00:00,it's a small world,Fantasyland,54,70,134,Senior
2024-01-24,20:00:00,it's a small world,Fantasyland,67,23,82,Child
2024-01-24,21:00:00,it's a small world,Fantasyland,40,23,56,Senior
2024-01-24,22:00:00,it's a small world,Fantasyland,77,41,91,Adult
2024-01-24,09:00:00,Peter Pan's Flight,Fantasyland,67,10,71,Child
2024-01-24,10:00:00,Peter Pan's Flight,Fantasyland,41,12,95,Teen
2024-01-24,11:00:00,Peter Pan's Flight,Fantasyland,71,30,97,Teen
2024-01-24,12:00:00,Peter Pan's Flight,Fantasyland,68,25,108,Teen
2024-01-24,13:00:00,Peter Pan's Flight,Fantasyland,52,59,190,Child
2024-01-24,14:00:00,Peter Pan's Flight,Fantasyland,80,93,226,Child
2024-01-24,15:00:00,Peter Pan's Flight,Fantasyland,60,92,208,Adult
2024-01-24,16:00:00,Peter Pan's Flight,Fantasyland,78,131,284,Senior
2024-01-24,17:00:00,Peter Pan's Flight,Fantasyland,63,119,263,Teen
2024-01-24,18:00:00,Peter Pan's Flight,Fantasyland,64,91,192,Child
2024-01-24,19:00:00,Peter Pan's Flight,Fantasyland,84,82,241,Child
2024-01-24,20:00:00,Peter Pan's Flight,Fantasyland,76,42,81,Adult
2024-01-24,21:00:00,Peter Pan's Flight,Fantasyland,83,40,82,Adult
2024-01-24,22:00:00,Peter Pan's Flight,Fantasyland,47,39,81,Teen
2024-01-13,09:00:00,Pirates of the Caribbean,Adventureland,63,14,110,Teen
2024-01-13,10:00:00,Pirates of the Caribbean,Adventureland,79,14,94,Child
2024-01-13,11:00:00,Pirates of the Caribbean,Adventureland,79,27,60,Teen
2024-01-13,12:00:00,Pirates of the Caribbean,Adventureland,82,17,57,Adult
2024-01-13,13:00:00,Pirates of the Caribbean,Adventureland,83,105,209,Child
2024-01-13,14:00:00,Pirates of the Caribbean,Adventureland,61,58,138,Senior
2024-01-13,15:00:00,Pirates of the Caribbean,Adventureland,81,62,128,Child
2024-01-13,16:00:00,Pirates of the Caribbean,Adventureland,75,106,245,Teen
2024-01-13,17:00:00,Pirates of the Caribbean,Adventureland,59,63,153,Teen
2024-01-13,18:00:00,Pirates of the Caribbean,Adventureland,53,85,273,Teen
2024-01-13,19:00:00,Pirates of the Caribbean,Adventureland,74,84,260,Teen
2024-01-13,20:00:00,Pirates of the Caribbean,Adventureland,55,54,98,Senior
2024-01-13,21:00:00,Pirates of the Caribbean,Adventureland,63,29,85,Child
2024-01-13,22:00:00,Pirates of the Caribbean,Adventureland,64,32,70,Teen
2024-01-13,09:00:00,Big Thunder Mountain,Frontierland,72,8,56,Adult
2024-01-13,10:00:00,Big Thunder Mountain,Frontierland,87,44,120,Adult
2024-01-13,11:00:00,Big Thunder Mountain,Frontierland,86,42,111,Child
2024-01-13,12:00:00,Big Thunder Mountain,Frontierland,90,11,64,Teen
2024-01-13,13:00:00,Big Thunder Mountain,Frontierland,70,98,203,Teen
2024-01-13,14:00:00,Big Thunder Mountain,Frontierland,63,93,174,Adult
2024-01-13,15:00:00,Big Thunder Mountain,Frontierland,54,58,131,Teen
2024-01-13,16:00:00,Big Thunder Mountain,Frontierland,55,87,246,Teen
2024-01-13,17:00:00,Big Thunder Mountain,Frontierland,61,65,135,Teen
2024-01-13,18:00:00,Big Thunder Mountain,Frontierland,61,54,121,Senior
2024-01-13,19:00:00,Big Thunder Mountain,Frontierland,51,99,230,Adult
2024-01-13,20:00:00,Big Thunder Mountain,Frontierland,67,18,50,Adult
2024-01-13,21:00:00,Big Thunder Mountain,Frontierland,84,45,93,Adult
2024-01-13,22:00:00,Big Thunder Mountain,Frontierland,50,23,98,Adult
2024-01-13,09:00:00,Haunted Mansion,Liberty Square,60,16,66,Teen
2024-01-13,10:00:00,Haunted Mansion,Liberty Square,70,22,88,Teen
2024-01-13,11:00:00,Haunted Mansion,Liberty Square,84,19,94,Child
2024-01-13,12:00:00,Haunted Mansion,Liberty Square,82,16,58,Senior
2024-01-13,13:00:00,Haunted Mansion,Liberty Square,71,59,190,Teen
2024-01-13,14:00:00,Haunted Mansion,Liberty Square,86,76,217,Child
2024-01-13,15:00:00,Haunted Mansion,Liberty Square,70,99,258,Child
2024-01-13,16:00:00,Haunted Mansion,Liberty Square,89,158,287,Teen
2024-01-13,17:00:00,Haunted Mansion,Liberty Square,76,95,197,Adult
2024-01-13,18:00:00,Haunted Mansion,Liberty Square,45,108,215,Adult
2024-01-13,19:00:00,Haunted Mansion,Liberty Square,69,73,206,Adult
2024-01-13,20:00:00,Haunted Mansion,Liberty Square,59,20,62,Child
2024-01-13,21:00:00,Haunted Mansion,Liberty Square,53,42,76,Senior
2024-01-13,22:00:00,Haunted Mansion,Liberty Square,44,49,100,Child
