Date,Daytime,Ride_Name,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-22,21:00:00,Mickey's PhilharMagic,18,84,Child
2024-01-22,22:00:00,Mickey's PhilharMagic,21,75,Child
2024-01-22,09:00:00,The Many Adventures of Winnie the Pooh,25,71,Senior
2024-01-22,10:00:00,The Many Adventures of Winnie the Pooh,44,101,Senior
2024-01-22,11:00:00,The Many Adventures of Winnie the Pooh,39,88,Adult
2024-01-22,12:00:00,The Many Adventures of Winnie the Pooh,24,100,Child
2024-01-22,13:00:00,The Many Adventures of Winnie the Pooh,45,132,Child
2024-01-22,14:00:00,The Many Adventures of Winnie the Pooh,49,148,Child
2024-01-22,15:00:00,The Many Adventures of Winnie the Pooh,101,278,Child
2024-01-22,16:00:00,The Many Adventures of Winnie the Pooh,69,153,Teen
2024-01-22,17:00:00,The Many Adventures of Winnie the Pooh,99,266,Senior
2024-01-22,18:00:00,The Many Adventures of Winnie the Pooh,149,260,Teen
2024-01-22,19:00:00,The Many Adventures of Winnie the Pooh,48,122,Senior
2024-01-22,20:00:00,The Many Adventures of Winnie the Pooh,30,59,Senior
2024-01-22,21:00:00,The Many Adventures of Winnie the Pooh,14,51,Teen
2024-01-22,22:00:00,The Many Adventures of Winnie the Pooh,29,59,Senior
2024-01-22,09:00:00,Peter Pan's Flight,7,110,Senior
2024-01-22,10:00:00,Peter Pan's Flight,14,81,Adult
2024-01-22,11:00:00,Peter Pan's Flight,8,100,Adult
2024-01-22,12:00:00,Peter Pan's Flight,6,51,Senior
2024-01-22,13:00:00,Peter Pan's Flight,118,206,Senior
2024-01-22,14:00:00,Peter Pan's Flight,139,288,Adult
2024-01-22,15:00:00,Peter Pan's Flight,50,109,Senior
2024-01-22,16:00:00,Peter Pan's Flight,104,224,Senior
2024-01-22,17:00:00,Peter Pan's Flight,83,159,Child
2024-01-22,18:00:00,Peter Pan's Flight,71,235,Senior
2024-01-22,19:00:00,Peter Pan's Flight,99,247,Child
2024-01-22,20:00:00,Peter Pan's Flight,31,67,Senior
2024-01-22,21:00:00,Peter Pan's Flight,30,57,Adult
2024-01-22,22:00:00,Peter Pan's Flight,37,78,Child
2024-01-22,09:00:00,Prince Charming's Regal Carrousel,17,70,Teen
2024-01-22,10:00:00,Prince Charming's Regal Carrousel,30,110,Senior
2024-01-22,11:00:00,Prince Charming's Regal Carrousel,30,79,Teen
2024-01-22,12:00:00,Prince Charming's Regal Carrousel,40,93,Senior
2024-01-22,13:00:00,Prince Charming's Regal Carrousel,78,133,Adult
2024-01-22,14:00:00,Prince Charming's Regal Carrousel,149,285,Senior
2024-01-22,15:00:00,Prince Charming's Regal Carrousel,116,206,Adult
2024-01-22,16:00:00,Prince Charming's Regal Carrousel,121,220,Teen
2024-01-22,17:00:00,Prince Charming's Regal Carrousel,94,259,Adult
2024-01-22,18:00:00,Prince Charming's Regal Carrousel,147,276,Child
2024-01-22,19:00:00,Prince Charming's Regal Carrousel,122,270,Teen
2024-01-22,20:00:00,Prince Charming's Regal Carrousel,20,61,Teen
2024-01-22,21:00:00,Prince Charming's Regal Carrousel,45,88,Child
2024-01-22,22:00:00,Prince Charming's Regal Carrousel,46,100,Senior
2024-01-22,09:00:00,Princess Fairytale Hall,18,88,Teen
2024-01-22,10:00:00,Princess Fairytale Hall,4,56,Adult
2024-01-22,11:00:00,Princess Fairytale Hall,23,83,Teen
2024-01-22,12:00:00,Princess Fairytale Hall,27,72,Child
2024-01-22,13:00:00,Princess Fairytale Hall,47,116,Senior
2024-01-22,14:00:00,Princess Fairytale Hall,64,129,Teen
2024-01-22,15:00:00,Princess Fairytale Hall,62,130,Teen
2024-01-22,16:00:00,Princess Fairytale Hall,86,224,Adult
2024-01-22,17:00:00,Princess Fairytale Hall,123,300,Child
2024-01-22,18:00:00,Princess Fairytale Hall,173,297,Adult
2024-01-22,19:00:00,Princess Fairytale Hall,79,138,Child
2024-01-22,20:00:00,Princess Fairytale Hall,22,95,Senior
2024-01-22,21:00:00,Princess Fairytale Hall,22,79,Child
2024-01-22,22:00:00,Princess Fairytale Hall,26,100,Child
2024-01-22,09:00:00,Seven Dwarfs Mine Train,13,114,Teen
2024-01-22,10:00:00,Seven Dwarfs Mine Train,12,65,Adult
2024-01-22,11:00:00,Seven Dwarfs Mine Train,17,70,Senior
2024-01-22,12:00:00,Seven Dwarfs Mine Train,42,114,Child
2024-01-22,13:00:00,Seven Dwarfs Mine Train,70,139,Adult
2024-01-22,14:00:00,Seven Dwarfs Mine Train,104,185,Teen
2024-01-22,15:00:00,Seven Dwarfs Mine Train,75,131,Teen
2024-01-22,16:00:00,Seven Dwarfs Mine Train,92,212,Child
2024-01-22,17:00:00,Seven Dwarfs Mine Train,91,162,Senior
2024-01-22,18:00:00,Seven Dwarfs Mine Train,73,187,Teen
2024-01-22,19:00:00,Seven Dwarfs Mine Train,46,121,Adult
2024-01-22,20:00:00,Seven Dwarfs Mine Train,44,95,Adult
2024-01-22,21:00:00,Seven Dwarfs Mine Train,32,90,Teen
2024-01-22,22:00:00,Seven Dwarfs Mine Train,52,98,Senior
2024-01-22,09:00:00,Under the Sea: Journey of the Little Mermaid,11,79,Senior
2024-01-22,10:00:00,Under the Sea: Journey of the Little Mermaid,32,102,Senior
2024-01-22,11:00:00,Under the Sea: Journey of the Little Mermaid,33,116,Child
2024-01-22,12:00:00,Under the Sea: Journey of the Little Mermaid,15,106,Child
2024-01-22,13:00:00,Under the Sea: Journey of the Little Mermaid,156,283,Child
2024-01-22,14:00:00,Under the Sea: Journey of the Little Mermaid,49,121,Adult
2024-01-22,15:00:00,Under the Sea: Journey of the Little Mermaid,110,202,Teen
2024-01-22,16:00:00,Under the Sea: Journey of the Little Mermaid,66,211,Senior
2024-01-22,17:00:00,Under the Sea: Journey of the Little Mermaid,92,294,Teen
2024-01-22,18:00:00,Under the Sea: Journey of the Little Mermaid,77,247,Adult
2024-01-22,19:00:00,Under the Sea: Journey of the Little Mermaid,87,207,Adult
2024-01-22,20:00:00,Under the Sea: Journey of the Little Mermaid,39,96,Adult
2024-01-22,21:00:00,Under the Sea: Journey of the Little Mermaid,19,50,Teen
2024-01-22,22:00:00,Under the Sea: Journey of the Little Mermaid,43,94,Senior
2024-01-22,09:00:00,Frontierland,30,76,Senior
2024-01-22,10:00:00,Frontierland,29,94,Teen
2024-01-22,11:00:00,Frontierland,9,88,Child
2024-01-22,12:00:00,Frontierland,31,118,Senior
2024-01-22,13:00:00,Frontierland,152,285,Teen
2024-01-22,14:00:00,Frontierland,110,233,Adult
2024-01-22,15:00:00,Frontierland,50,154,Adult
2024-01-22,16:00:00,Frontierland,94,233,Teen
2024-01-22,17:00:00,Frontierland,32,105,Adult
2024-01-22,18:00:00,Frontierland,91,161,Adult
2024-01-22,19:00:00,Frontierland,123,285,Child
2024-01-22,20:00:00,Frontierland,23,96,Adult
2024-01-22,21:00:00,Frontierland,35,66,Adult
2024-01-22,22:00:00,Frontierland,14,57,Child
2024-01-22,09:00:00,Big Thunder Mountain,26,107,Child
2024-01-22,10:00:00,Big Thunder Mountain,29,108,Teen
2024-01-22,11:00:00,Big Thunder Mountain,51,118,Teen
2024-01-22,12:00:00,Big Thunder Mountain,23,94,Adult
2024-01-22,13:00:00,Big Thunder Mountain,149,270,Teen
2024-01-22,14:00:00,Big Thunder Mountain,119,282,Teen
2024-01-22,15:00:00,Big Thunder Mountain,51,126,Teen
2024-01-22,16:00:00,Big Thunder Mountain,123,299,Senior
2024-01-22,17:00:00,Big Thunder Mountain,43,125,Senior
2024-01-22,18:00:00,Big Thunder Mountain,66,205,Child
2024-01-22,19:00:00,Big Thunder Mountain,50,115,Teen
2024-01-22,20:00:00,Big Thunder Mountain,27,80,Senior
2024-01-22,21:00:00,Big Thunder Mountain,24,54,Senior
2024-01-22,22:00:00,Big Thunder Mountain,48,87,Senior
2024-01-22,09:00:00,Country Bear Jamboree,35,83,Senior
2024-01-22,10:00:00,Country Bear Jamboree,35,104,Senior
2024-01-22,11:00:00,Country Bear Jamboree,16,103,Teen
2024-01-22,12:00:00,Country Bear Jamboree,15,114,Senior
2024-01-22,13:00:00,Country Bear Jamboree,125,282,Teen
2024-01-22,14:00:00,Country Bear Jamboree,129,280,Child
2024-01-22,15:00:00,Country Bear Jamboree,100,277,Senior
2024-01-22,16:00:00,Country Bear Jamboree,69,221,Teen
2024-01-22,17:00:00,Country Bear Jamboree,100,243,Child
2024-01-22,18:00:00,Country Bear Jamboree,145,254,Senior
2024-01-22,19:00:00,Country Bear Jamboree,43,128,Adult
2024-01-22,20:00:00,Country Bear Jamboree,33,86,Child
2024-01-22,21:00:00,Country Bear Jamboree,25,83,Child
2024-01-22,22:00:00,Country Bear Jamboree,29,73,Adult
2024-01-22,09:00:00,Tom Sawyer Island,21,88,Senior
2024-01-22,10:00:00,Tom Sawyer Island,8,53,Teen
2024-01-22,11:00:00,Tom Sawyer Island,9,103,Adult
2024-01-22,12:00:00,Tom Sawyer Island,16,86,Teen
2024-01-22,13:00:00,Tom Sawyer Island,131,289,Child
2024-01-22,14:00:00,Tom Sawyer Island,62,131,Adult
2024-01-22,15:00:00,Tom Sawyer Island,67,117,Child
2024-01-22,16:00:00,Tom Sawyer Island,93,206,Adult
2024-01-22,17:00:00,Tom Sawyer Island,108,244,Adult
2024-01-22,18:00:00,Tom Sawyer Island,126,300,Senior
2024-01-22,19:00:00,Tom Sawyer Island,160,284,Teen
2024-01-22,20:00:00,Tom Sawyer Island,28,98,Senior
2024-01-22,21:00:00,Tom Sawyer Island,48,98,Senior
2024-01-22,22:00:00,Tom Sawyer Island,24,59,Child
2024-01-22,09:00:00,Splash Mountain,30,102,Teen
2024-01-22,10:00:00,Splash Mountain,26,100,Child
2024-01-22,11:00:00,Splash Mountain,24,106,Child
2024-01-22,12:00:00,Splash Mountain,5,71,Adult
2024-01-22,13:00:00,Splash Mountain,122,243,Child
2024-01-22,14:00:00,Splash Mountain,125,264,Child
2024-01-22,15:00:00,Splash Mountain,90,149,Child
2024-01-22,16:00:00,Splash Mountain,113,245,Teen
2024-01-22,17:00:00,Splash Mountain,132,292,Child
2024-01-22,18:00:00,Splash Mountain,67,130,Teen
2024-01-22,19:00:00,Splash Mountain,40,104,Teen
2024-01-22,20:00:00,Splash Mountain,32,65,Child
2024-01-22,21:00:00,Splash Mountain,34,84,Senior
2024-01-22,22:00:00,Splash Mountain,20,87,Senior
2024-01-22,09:00:00,Liberty Square,14,52,Senior
2024-01-22,10:00:00,Liberty Square,23,73,Child
2024-01-22,11:00:00,Liberty Square,30,117,Senior
2024-01-22,12:00:00,Liberty Square,9,82,Child
2024-01-22,13:00:00,Liberty Square,59,125,Teen
2024-01-22,14:00:00,Liberty Square,59,173,Teen
2024-01-22,15:00:00,Liberty Square,90,165,Child
2024-01-22,16:00:00,Liberty Square,55,139,Senior
2024-01-22,17:00:00,Liberty Square,96,273,Child
2024-01-22,18:00:00,Liberty Square,155,257,Adult
2024-01-22,19:00:00,Liberty Square,44,146,Child
2024-01-22,20:00:00,Liberty Square,31,69,Child
2024-01-22,21:00:00,Liberty Square,21,70,Senior
2024-01-22,22:00:00,Liberty Square,26,70,Senior
2024-01-22,09:00:00,The Hall of Presidents,6,65,Teen
2024-01-22,10:00:00,The Hall of Presidents,35,80,Teen
2024-01-22,11:00:00,The Hall of Presidents,42,113,Senior
2024-01-22,12:00:00,The Hall of Presidents,15,64,Child
2024-01-22,13:00:00,The Hall of Presidents,80,181,Senior
2024-01-22,14:00:00,The Hall of Presidents,53,116,Child
2024-01-22,15:00:00,The Hall of Presidents,102,204,Teen
2024-01-22,16:00:00,The Hall of Presidents,40,104,Child
2024-01-22,17:00:00,The Hall of Presidents,89,163,Teen
2024-01-22,18:00:00,The Hall of Presidents,85,177,Senior
2024-01-22,19:00:00,The Hall of Presidents,69,214,Teen
2024-01-22,20:00:00,The Hall of Presidents,29,100,Adult
2024-01-22,21:00:00,The Hall of Presidents,26,84,Teen
2024-01-22,22:00:00,The Hall of Presidents,40,84,Senior
2024-01-22,09:00:00,Haunted Mansion,3,55,Senior
2024-01-22,10:00:00,Haunted Mansion,14,87,Child
2024-01-22,11:00:00,Haunted Mansion,20,57,Adult
2024-01-22,12:00:00,Haunted Mansion,24,82,Adult
2024-01-22,13:00:00,Haunted Mansion,94,261,Adult
2024-01-22,14:00:00,Haunted Mansion,39,111,Child
2024-01-22,15:00:00,Haunted Mansion,57,176,Senior
2024-01-22,16:00:00,Haunted Mansion,92,278,Teen
2024-01-22,17:00:00,Haunted Mansion,134,285,Adult
2024-01-22,18:00:00,Haunted Mansion,76,210,Adult
2024-01-22,19:00:00,Haunted Mansion,165,274,Adult
2024-01-22,20:00:00,Haunted Mansion,33,90,Senior
2024-01-22,21:00:00,Haunted Mansion,24,67,Adult
2024-01-22,22:00:00,Haunted Mansion,24,71,Senior
2024-01-22,09:00:00,Liberty Square Riverboat,6,92,Teen
2024-01-22,10:00:00,Liberty Square Riverboat,22,50,Senior
2024-01-22,11:00:00,Liberty Square Riverboat,3,50,Teen
2024-01-22,12:00:00,Liberty Square Riverboat,41,102,Senior
2024-01-22,13:00:00,Liberty Square Riverboat,124,295,Child
2024-01-22,14:00:00,Liberty Square Riverboat,133,266,Child
2024-01-22,15:00:00,Liberty Square Riverboat,72,237,Senior
2024-01-22,16:00:00,Liberty Square Riverboat,90,272,Adult
2024-01-22,17:00:00,Liberty Square Riverboat,110,196,Adult
2024-01-22,18:00:00,Liberty Square Riverboat,70,199,Child
2024-01-22,19:00:00,Liberty Square Riverboat,58,131,Adult
2024-01-22,20:00:00,Liberty Square Riverboat,30,62,Child
2024-01-22,21:00:00,Liberty Square Riverboat,14,64,Adult
2024-01-22,22:00:00,Liberty Square Riverboat,40,93,Teen
2024-01-22,09:00:00,Main Street USA,27,61,Adult
2024-01-22,10:00:00,Main Street USA,15,78,Senior
2024-01-22,11:00:00,Main Street USA,7,96,Adult
2024-01-22,12:00:00,Main Street USA,49,113,Teen
2024-01-22,13:00:00,Main Street USA,37,101,Senior
2024-01-22,14:00:00,Main Street USA,73,128,Adult
2024-01-22,15:00:00,Main Street USA,113,245,Senior
2024-01-22,16:00:00,Main Street USA,68,143,Teen
2024-01-22,17:00:00,Main Street USA,143,268,Teen
2024-01-22,18:00:00,Main Street USA,56,116,Teen
2024-01-22,19:00:00,Main Street USA,93,290,Teen
2024-01-22,20:00:00,Main Street USA,23,66,Adult
2024-01-22,21:00:00,Main Street USA,14,62,Adult
2024-01-22,22:00:00,Main Street USA,52,93,Senior
2024-01-22,09:00:00,Tomorrowland,16,50,Child
2024-01-22,10:00:00,Tomorrowland,30,91,Senior
2024-01-22,11:00:00,Tomorrowland,11,85,Senior
2024-01-22,12:00:00,Tomorrowland,32,113,Child
2024-01-22,13:00:00,Tomorrowland,106,284,Child
2024-01-22,14:00:00,Tomorrowland,101,171,Senior
2024-01-22,15:00:00,Tomorrowland,104,236,Adult
2024-01-22,16:00:00,Tomorrowland,43,101,Teen
2024-01-22,17:00:00,Tomorrowland,60,185,Child
2024-01-22,18:00:00,Tomorrowland,107,288,Senior
2024-01-22,19:00:00,Tomorrowland,71,119,Teen
2024-01-22,20:00:00,Tomorrowland,19,62,Adult
2024-01-22,21:00:00,Tomorrowland,17,69,Child
2024-01-22,22:00:00,Tomorrowland,26,51,Senior
2024-01-22,09:00:00,Astro Orbiter,23,53,Adult
2024-01-22,10:00:00,Astro Orbiter,17,82,Child
2024-01-22,11:00:00,Astro Orbiter,22,110,Adult
2024-01-22,12:00:00,Astro Orbiter,15,56,Teen
2024-01-22,13:00:00,Astro Orbiter,64,118,Senior
2024-01-22,14:00:00,Astro Orbiter,98,295,Senior
2024-01-22,15:00:00,Astro Orbiter,82,248,Child
2024-01-22,16:00:00,Astro Orbiter,68,115,Child
2024-01-22,17:00:00,Astro Orbiter,79,196,Child
2024-01-22,18:00:00,Astro Orbiter,102,300,Child
2024-01-22,19:00:00,Astro Orbiter,67,213,Adult
2024-01-22,20:00:00,Astro Orbiter,42,89,Child
2024-01-22,21:00:00,Astro Orbiter,13,56,Child
2024-01-22,22:00:00,Astro Orbiter,30,68,Senior
2024-01-22,09:00:00,Buzz Lightyear's Space Ranger Spin,28,62,Senior
2024-01-22,10:00:00,Buzz Lightyear's Space Ranger Spin,34,79,Child
2024-01-22,11:00:00,Buzz Lightyear's Space Ranger Spin,32,108,Senior
2024-01-22,12:00:00,Buzz Lightyear's Space Ranger Spin,46,104,Child
2024-01-22,13:00:00,Buzz Lightyear's Space Ranger Spin,93,186,Child
2024-01-22,14:00:00,Buzz Lightyear's Space Ranger Spin,100,216,Adult
2024-01-22,15:00:00,Buzz Lightyear's Space Ranger Spin,90,250,Child
2024-01-22,16:00:00,Buzz Lightyear's Space Ranger Spin,38,126,Child
2024-01-22,17:00:00,Buzz Lightyear's Space Ranger Spin,139,251,Teen
2024-01-22,18:00:00,Buzz Lightyear's Space Ranger Spin,84,246,Adult
2024-01-22,19:00:00,Buzz Lightyear's Space Ranger Spin,82,190,Senior
2024-01-22,20:00:00,Buzz Lightyear's Space Ranger Spin,47,96,Teen
2024-01-22,21:00:00,Buzz Lightyear's Space Ranger Spin,19,65,Child
2024-01-22,22:00:00,Buzz Lightyear's Space Ranger Spin,15,53,Adult
2024-01-22,09:00:00,Carousel of Progress,39,105,Adult
2024-01-22,10:00:00,Carousel of Progress,38,89,Teen
2024-01-22,11:00:00,Carousel of Progress,24,68,Adult
2024-01-22,12:00:00,Carousel of Progress,22,93,Adult
2024-01-22,13:00:00,Carousel of Progress,47,102,Teen
2024-01-22,14:00:00,Carousel of Progress,43,114,Child
2024-01-22,15:00:00,Carousel of Progress,86,208,Teen
2024-01-22,16:00:00,Carousel of Progress,76,151,Teen
2024-01-22,17:00:00,Carousel of Progress,47,117,Teen
2024-01-22,18:00:00,Carousel of Progress,122,270,Senior
2024-01-22,19:00:00,Carousel of Progress,132,253,Adult
2024-01-22,20:00:00,Carousel of Progress,36,87,Adult
2024-01-22,21:00:00,Carousel of Progress,32,76,Teen
2024-01-22,22:00:00,Carousel of Progress,28,56,Child
2024-01-22,09:00:00,"Monsters, Inc. Laugh Floor",22,113,Child
2024-01-22,10:00:00,"Monsters, Inc. Laugh Floor",15,78,Senior
2024-01-22,11:00:00,"Monsters, Inc. Laugh Floor",16,77,Senior
2024-01-22,12:00:00,"Monsters, Inc. Laugh Floor",27,92,Teen
2024-01-22,13:00:00,"Monsters, Inc. Laugh Floor",71,202,Child
2024-01-22,14:00:00,"Monsters, Inc. Laugh Floor",58,192,Child
2024-01-22,15:00:00,"Monsters, Inc. Laugh Floor",58,191,Child
2024-01-22,16:00:00,"Monsters, Inc. Laugh Floor",54,136,Senior
2024-01-22,17:00:00,"Monsters, Inc. Laugh Floor",75,149,Adult
2024-01-22,18:00:00,"Monsters, Inc. Laugh Floor",34,111,Teen
2024-01-22,19:00:00,"Monsters, Inc. Laugh Floor",59,150,Teen
2024-01-22,20:00:00,"Monsters, Inc. Laugh Floor",24,64,Teen
2024-01-22,21:00:00,"Monsters, Inc. Laugh Floor",40,71,Teen
2024-01-22,22:00:00,"Monsters, Inc. Laugh Floor",20,61,Child
2024-01-22,09:00:00,Space Mountain,16,72,Child
2024-01-22,10:00:00,Space Mountain,7,52,Senior
2024-01-22,11:00:00,Space Mountain,17,64,Teen
2024-01-22,12:00:00,Space Mountain,31,89,Teen
2024-01-22,13:00:00,Space Mountain,107,194,Adult
2024-01-22,14:00:00,Space Mountain,95,269,Senior
2024-01-22,15:00:00,Space Mountain,91,282,Child
2024-01-22,16:00:00,Space Mountain,79,136,Teen
2024-01-22,17:00:00,Space Mountain,54,148,Senior
2024-01-22,18:00:00,Space Mountain,114,277,Adult
2024-01-22,19:00:00,Space Mountain,109,253,Teen
2024-01-22,20:00:00,Space Mountain,17,52,Adult
2024-01-22,21:00:00,Space Mountain,29,100,Adult
2024-01-22,22:00:00,Space Mountain,15,65,Adult
2024-01-22,09:00:00,Stitch's Great Escape! (Seasonal),25,66,Senior
2024-01-22,10:00:00,Stitch's Great Escape! (Seasonal),8,76,Senior
2024-01-22,11:00:00,Stitch's Great Escape! (Seasonal),9,58,Senior
2024-01-22,12:00:00,Stitch's Great Escape! (Seasonal),33,115,Senior
2024-01-22,13:00:00,Stitch's Great Escape! (Seasonal),103,232,Teen
2024-01-22,14:00:00,Stitch's Great Escape! (Seasonal),95,182,Adult
2024-01-22,15:00:00,Stitch's Great Escape! (Seasonal),122,234,Senior
2024-01-22,16:00:00,Stitch's Great Escape! (Seasonal),170,283,Senior
2024-01-22,17:00:00,Stitch's Great Escape! (Seasonal),84,221,Senior
2024-01-22,18:00:00,Stitch's Great Escape! (Seasonal),156,263,Child
2024-01-22,19:00:00,Stitch's Great Escape! (Seasonal),57,153,Teen
2024-01-22,20:00:00,Stitch's Great Escape! (Seasonal),28,78,Senior
2024-01-22,21:00:00,Stitch's Great Escape! (Seasonal),25,63,Senior
2024-01-22,22:00:00,Stitch's Great Escape! (Seasonal),23,74,Adult
2024-01-22,09:00:00,Tomorrowland Speedway,33,82,Child
2024-01-22,10:00:00,Tomorrowland Speedway,7,67,Adult
2024-01-22,11:00:00,Tomorrowland Speedway,41,106,Adult
2024-01-22,12:00:00,Tomorrowland Speedway,34,79,Child
2024-01-22,13:00:00,Tomorrowland Speedway,101,219,Adult
2024-01-22,14:00:00,Tomorrowland Speedway,92,209,Senior
2024-01-22,15:00:00,Tomorrowland Speedway,91,210,Adult
2024-01-22,16:00:00,Tomorrowland Speedway,91,227,Adult
2024-01-22,17:00:00,Tomorrowland Speedway,60,197,Teen
2024-01-22,18:00:00,Tomorrowland Speedway,79,213,Adult
2024-01-22,19:00:00,Tomorrowland Speedway,85,265,Adult
2024-01-22,20:00:00,Tomorrowland Speedway,21,55,Child
2024-01-22,21:00:00,Tomorrowland Speedway,37,100,Teen
2024-01-22,22:00:00,Tomorrowland Speedway,16,56,Child
2024-01-22,09:00:00,Tomorrowland Transit Authority,7,96,Teen
2024-01-22,10:00:00,Tomorrowland Transit Authority,16,92,Adult
2024-01-22,11:00:00,Tomorrowland Transit Authority,20,82,Adult
2024-01-22,12:00:00,Tomorrowland Transit Authority,32,74,Teen
2024-01-22,13:00:00,Tomorrowland Transit Authority,152,292,Adult
2024-01-22,14:00:00,Tomorrowland Transit Authority,56,102,Adult
2024-01-22,15:00:00,Tomorrowland Transit Authority,97,172,Adult
2024-01-22,16:00:00,Tomorrowland Transit Authority,126,300,Senior
2024-01-22,17:00:00,Tomorrowland Transit Authority,134,248,Child
2024-01-22,18:00:00,Tomorrowland Transit Authority,110,220,Teen
2024-01-22,19:00:00,Tomorrowland Transit Authority,75,201,Teen
2024-01-22,20:00:00,Tomorrowland Transit Authority,32,96,Senior
2024-01-22,21:00:00,Tomorrowland Transit Authority,34,64,Senior
2024-01-22,22:00:00,Tomorrowland Transit Authority,48,96,Adult
2024-01-22,09:00:00,TRON Lightcycle Power Run Rollercoaster,15,60,Teen
2024-01-22,10:00:00,TRON Lightcycle Power Run Rollercoaster,33,104,Teen
2024-01-22,11:00:00,TRON Lightcycle Power Run Rollercoaster,35,106,Child
2024-01-22,12:00:00,TRON Lightcycle Power Run Rollercoaster,13,97,Teen
2024-01-22,13:00:00,TRON Lightcycle Power Run Rollercoaster,107,178,Child
2024-01-22,14:00:00,TRON Lightcycle Power Run Rollercoaster,125,227,Adult
2024-01-22,15:00:00,TRON Lightcycle Power Run Rollercoaster,69,186,Senior
2024-01-22,16:00:00,TRON Lightcycle Power Run Rollercoaster,107,208,Senior
2024-01-22,17:00:00,TRON Lightcycle Power Run Rollercoaster,160,295,Adult
2024-01-22,18:00:00,TRON Lightcycle Power Run Rollercoaster,88,183,Child
2024-01-22,19:00:00,TRON Lightcycle Power Run Rollercoaster,135,245,Child
